0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 324 260 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 221 0 1 0 0 1 0 0 0 2 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 284 0 0 0 0 1 0 0 0 321 0 0 0 1 0 0 0 0 0 0 2 0 0 2 0 1 0 0 0 0 0 0 0 2 0 0 1 0 0 0 1 0 0 0 0 0 354 2 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 0 0 2 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 2 2 0 172 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 258 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 2 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 2 0
0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 2 1 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 2 0 1 0 0 0 0 0 1 3 0 0 0 2 0 0 0 0 0 1 0 0 0 0 2 0 2 0 0 0 0 1 1 0 0 0 2 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 229 1 0 2 0 0
0 0 270 0 0 0 1 2 1 0 2 0 1 0 0 2 3 3 0 0 3 0 0 1 2 143 1 1 1 0 0 1 0 0 0 1 0 0 2 1 2 2 1 2 1 0 0 1 0 0 1 1 2 1 0 1 1 0 0 1 0 0 0 0 1 0 0 1 0 0 2 2 1 2 0 2 1 0 0 0 1 1 3 0 1 0 2 1 1 1 3 1 1 2 1 1 0 1 1 1 1 2 1 0 3 0 0 1 0 0 0 0 1 1 0 1 2 0 0 1 2 1 0 2 1 0 0 0 1 0 0 1 2 0 0 334 0 0 2 1 0 3 1 2 129 1 0 1 0 0 0 0 2 0 1 1 2 1 0 0 0 0 1 1 0 0 1 0 2 0 1 0 2 1 358 0 0 2 3 0 0 0 3 0 0 1 1 1 0 0 0 1 0 0 0 0 0 1 0 1 1 2 1 3 0 0 2 1 2 0 0 1 0 3 2 3 1 0 0 2 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 1 1 0 2 3 1 0 0 1 0 4 0 0 1 0 0 1 0 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 25 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 1 0 1 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 0 0 19 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
0 2 1 1 1 0 1 2 1 0 1 1 1 0 1 0 0 0 0 1 1 0 0 2 2 0 0 0 1 1 0 0 1 0 0 0 3 1 0 0 0 0 3 2 4 1 0 0 0 1 2 1 1 1 1 1 0 0 0 1 0 2 0 2 0 1 0 0 0 2 2 1 3 1 0 1 0 0 2 2 0 0 0 0 0 0 0 0 0 0 1 1 0 3 1 1 0 0 0 0 0 0 2 2 0 4 0 0 0 0 0 0 2 1 0 0 0 2 2 3 0 1 0 1 2 0 0 0 0 1 0 0 0 0 0 1 0 1 2 1 0 2 1 1 0 1 1 0 0 1 2 1 0 0 0 395 0 0 0 1 3 0 0 2 2 2 3 0 0 0 1 0 0 2 0 0 0 1 3 0 1 2 2 0 2 1 1 1 4 0 0 2 0 1 1 0 0 0 0 2 0 327 1 1 0 1 1 0 0 1 0 2 107 1 1 2 0 1 1 1 1 0 366 1 0 0 0 0 0 376 1 0 0 1 396 0 2 0 0 1 0 0 1 372 1 0 1 3 0 0 0 1 1 2 4 2 1 0
0 0 0 1 0 1 0 0 2 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 3 2 0 0 0 0 0 2 0 2 0 3 0 2 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 1 0 0 2 1 0 0 0 0 1 1 0 2 0 0 0 0 0 0 0 1 2 2 1 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 2 0 1 3 0 0 0 3 0 0 0 2 0 0 0 1 0 0 1 1 0 0 0 0 2 1 0 0 1 0 0 0 2 2 0 0 0 1 0 1 0 2 2 0 2 0 1 0 0 0 1 0 1 1 0 5 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 386 1 0 0 0 1 0 1 0 361 0 1 0 0 0 2 292 0 0 0 0 1 0 0 0 0 0 0 1 0 2 0 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 348 0 0 0 1 1 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 1 0 0 100 2 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 123 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 2 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0
0 3 191 0 1 0 1 0 1 0 1 1 0 329 0 0 2 2 1 0 0 0 0 1 0 147 3 1 0 2 1 0 0 0 0 2 2 0 0 0 2 1 1 0 1 0 0 0 1 1 0 0 0 1 1 1 0 0 1 0 0 1 1 1 1 0 0 0 0 1 3 3 1 1 0 0 1 0 0 2 0 0 3 0 0 0 4 0 0 1 0 1 1 0 0 2 0 0 1 3 1 1 3 2 3 2 1 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 0 294 321 276 0 0 0 0 2 1 1 0 112 0 0 0 3 0 1 1 0 0 0 2 0 1 0 0 0 1 2 2 0 0 0 1 0 1 1 0 1 1 314 0 0 0 0 0 0 2 0 0 0 0 2 1 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 1 1 0 0 0 0 3 1 1 0 0 0 0 0 0 0 0 3 0 4 2 1 0 0 2 0 2 0 2 0 2 4 2 0 0 0 0 0 0 3 0 1 1 0 1 0 1 0 1 2 0 1 0 1 0
0 0 0 1 1 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 128 1 0 1 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 137 0 0 0 0 0 0 1 0 0 0 0 68 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 112 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 90 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 1 109 0 1 0 1 0 0 1 0 0 97 0 0 0 1 0 0 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 168 140 2 164 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 3 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 3 0 0 0 0 0 0 0 0 0 333 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26 0 0 0 0 1 0 1 2 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 72 0 151 1 0 0 0 0 0 0 0 1 0 0 86 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 58 0 0 0 1 0 0 0 0 0 0 2 0 0 1 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 70 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 74 0 1 0 0 0 2 0 0 1 2 0 0 0 0 0 0 0 1 0 0 2 25 0 0 1 0 0 1 1 0 0 0 2 1 0 0 0 0 1 1 1 1 1 0 83 0 0 0 1 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 2 0 2 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 1 0 0 2 1 0 2 0 0
0 1 0 0 2 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 2 0 0 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0
0 1 0 0 1 1 3 0 0 0 350 3 2 0 0 0 0 1 1 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 362 324 1 0 2 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 1 0 1 0 0 0 0 0 1 0 2 0 1 0 0 1 0 0 1 0 281 0 1 1 1 1 0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 1 0 2 1 0 1 2 1 0 1 0 1 1 0 0 3 0 0 2 0 0 0 347 0 0 0 0 1 0 0 0 380 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 1 1 0 0 0 1 0 0 0 0 0 419 2 0 0 0 0 1 0 1 0 375 0 2 1 0 0 1 0 0 2 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 2 0 1 0 1 1 0 0 159 0 0 3 0 1 0 0 0 0 0 1 3 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 2 0 1 0
